"E84681001","SAVITA MEDICAL CENTRE (SPENCER ROAD)","Y56","Q71","86 SPENCER ROAD","","","HARROW","MIDDLESEX","HA3 7AR","20051001","","","","E84681","20051001","","","","","","0","","H","","",""
"E85029001","THE CODA CENTRE BRANCH","Y56","Q71","SUITE 4, UNIT 23","THE CODA CENTRE","MUNSTER ROAD","LONDON","GREATER LONDON","SW6 6AW","20060401","","","","E85029","20060401","","","","","","0","","H","","",""
"E85090001","SANDHU P J S","Y56","Q71","48 BERKELEY AVENUE","","","CRANFORD","MIDDLESEX","TW4 6LA","20040401","","","","E85090","20040401","","02088979106","","","","0","","H","","",""
"E85091001","LEWIS N F","Y56","Q71","4 BRENTMEAD GARDENS","","","LONDON","GREATER LONDON","NW10 7DS","20040401","","","","E85091","20040401","","","","","","0","","H","","",""
"E85096001","DR B S MANGAT","Y56","Q71","23 BEACONSFIELD ROAD","","","SOUTHALL","MIDDLESEX","UB1 1BW","20040401","","","","E85096","20040401","","020 85722536","","","","0","","H","","",""
"E85119001","MAW KT","Y56","Q71","THE MWH PRACTICE","1 VINCENT ROAD","","HOUNSLOW","MIDDLESEX","TW4 7LH","20040401","","","","E85119","20040401","","02085720899","","","","0","","H","","",""
"E85120001","ARGYLE HANWELL","Y56","Q71","14 CUCKOO LANE","EALING","","LONDON","GREATER LONDON","W7 3EY","20150401","","","","E85120","20150401","","","","","","0","","H","","",""
"E85121001","SINGH G","Y56","Q71","238 BOTWELL LANE","","","HAYES","MIDDLESEX","UB3 2AP","20040401","","","","E85121","20040401","","","","","","0","","H","","",""
"E85122002","BRAMLEY ROAD SURGERY","Y56","Q71","2 BRAMLEY ROAD","","","LONDON","GREATER LONDON","W5 4SS","20091001","","","","E85122","20091001","","","","","","0","","H","","",""
"E85124001","UNIT 23 (4)","Y56","Q71","THE CODA CENTRE","MUNSTER ROAD","","LONDON","GREATER LONDON","SW6 6AW","20070401","","","","E85124","20070401","","","","","","0","","H","","",""
"E85624001","THE MEDICAL CENTRE","Y56","Q71","2-4 WEST END ROAD","","","SOUTHALL","MIDDLESEX","UB1 1JH","20040401","","","","E85624","20040401","","02085719810","","","","0","","H","","",""
"E85633001","SANGHERA J S","Y56","Q71","70 NORWOOD ROAD","","","SOUTHALL","MIDDLESEX","UB2 4EY","20040401","","","","E85633","20040401","","02085712182","","","","0","","H","","",""
"E85681001","THE JERSEY PRACTICE","Y56","Q71","JERSEY PRACTICE","5 WILLIAM CLOSE","WINDMILL PARK","SOUTHALL","MIDDLESEX","UB2 4UP","20040401","","","","E85681","20040401","","02088936300","","","","0","","H","","",""
"E85687001","YIN SM","Y56","Q71","WEST TWYFORD FAMILY MEDICAL PRACTIC","4 BRENTMEAD GARDENS","WEST TWYFORD","LONDON","GREATER LONDON","NW10 7DS","20040401","","","","E85687","20040401","","02089657925","","","","0","","H","","",""
"E85715001","LEIGHTON ROAD SURGERY","Y56","Q71","1 LEIGHTON ROAD","","","LEIGHTON BUZZARD","BEDFORDSHIRE","LU7 1LB","20060401","","","","E85715","20060401","","","","","","0","","H","","",""
"E85725001","PETTS HILL SURGERY","Y56","Q71","38 PETTS HILL","","","NORTHOLT","MIDDLESEX","UB5 4NL","20080401","","","","E85725","20080401","","","","","","0","","H","","",""
"E85731001","DR SAHOTA","Y56","Q71","59 RUTLAND ROAD","","","SOUTHALL","MIDDLESEX","UB1 2UR","20050401","20161231","","","E85731","20050401","20161231","020 85788255","","","","0","","H","","",""
"E86001001","DR GOODMAN & PARTNERS","Y56","Q71","NORTHWOOD HEALTH CENTRE","NEAL CLOSE","","NORTHWOOD","MIDDLESEX","HA6 1TQ","20040401","","","","E86001","20040401","","01923 820626","","","","0","","H","","",""
"E86024001","DR MASHRU & PARTNERS","Y56","Q71","93 SWAKELEYS ROAD","","","ICKENHAM","MIDDLESEX","UB10 8DQ","20040401","","","","E86024","20040401","","01895632114","","","","0","","H","","",""
"E86033001","DR N RAJ & PARTNERS","Y56","Q71","108 AYLSHAM DRIVE","","","ICKENHAM","MIDDLESEX","UB10 8UD","20040401","","","","E86033","20040401","","01895 637800","","","","0","","H","","",""
"E87002001","LEES PLACE MEDICAL CENTRE","Y56","Q71","11 SHEPHERDS PLACE","MAYFAIR","","LONDON","GREATER LONDON","W1K 6LG","20100401","","","","E87002","20100401","","","","","","0","","H","","",""
"E87011001","ADA COURT","Y56","Q71","10-16 MAIDA VALE","","","LONDON","GREATER LONDON","W9 1TD","20070401","","","","E87011","20070401","","","","","","0","","H","","",""
"E87061001","GT CHAPEL STREET MEDICAL CENTRE FOR THE HOMELESS","Y56","Q71","13 GREAT CHAPEL STREET","","","LONDON","GREATER LONDON","W1F 8FL","20040401","","","","E87061","20040401","","","","","","0","","H","","",""
"E87682001","GOLBORNE ROAD","Y56","Q71","7 GOLBORNE ROAD","","","LONDON","GREATER LONDON","W10 5NY","20040401","","","","E87682","20040401","","","","","","0","","H","","",""
"E87691001","DR WISEMAN'S BRANCH SURGERY","Y56","Q71","6A PALACE GATE","","","LONDON","GREATER LONDON","W8 5NF","20060401","","","","E87691","20070401","","","","","","0","","H","","",""
"E87727001","LADBROKE HALL","Y56","Q71","81 BARLBY ROAD","","","LONDON","GREATER LONDON","W10 6AZ","20040401","20161231","","","E87727","20040401","20161231","","","","","0","","H","","",""
"E87745001","MEDICAL CENTRE","Y56","Q71","KINGS COLLEGE HEALTH CENTRE","3RD FLOOR MACADAM BUILDING","KINGS COLLEGE","LONDON","GREATER LONDON","WC2R 2LS","20040401","","","","E87745","20040401","","02078482623","","","","0","","H","","",""
"F81003001","VERGHESE G","Y55","Q79","77 THE RIDGEWAY","","","WESTCLIFF-ON-SEA","ESSEX","SS0 8PX","20040401","","","","F81003","20040401","","01702 466340","","","","0","","G","","",""
"F81004001","EDEN SURGERY","Y55","Q79","17 CANNONS LANE","","","HATFIELD BROAD OAK","HERTFORDSHIRE","CM22 7HX","20040401","","","","F81004","20040401","","01279 718245","","","","0","","G","","",""
"F81009001","SCHOOL STREET SURGERY","Y55","Q79","SCHOOL STREET","","","GT. CHESTERFORD","ESSEX","CB10 1NN","20040401","","","","F81009","20040401","","01799 530950","","","","0","","G","","",""
"F81010001","BLUEBELLS SURGERY","Y55","Q79","DARENTH LANE","","","SOUTH OCKENDON","ESSEX","RM15 5RS","20070401","","","","F81010","20070401","","","","","","0","","G","","",""
"F81014001","SILVER END SURGERY","Y55","Q79","BROADWAY","","","SILVER END","ESSEX","CM8 3RQ","20040401","","","","F81014","20040401","","01376 583387","","","","0","","G","","",""
"F81019001","OLD MILL HOUSE SURGERY","Y55","Q79","HARWICH ROAD","WIX","","MANNINGTREE","ESSEX","CO11 2RY","20040401","","","","F81019","20040401","","","","","","0","","G","","",""
"F81020001","BROOK HOUSE SURGERY","Y55","Q79","BROOK HOUSE SURGERY","GREAT BARDFIELD","","BRAINTREE","ESSEX","CM7 4RQ","20040401","","","","F81020","20040401","","","","","","0","","G","","",""
"F81020002","SILVER STREET SURGERY","Y55","Q79","SILVER STREET","WETHERSFIELD","","BRAINTREE","ESSEX","CM7 4BP","20040401","","","","F81020","20050401","","","","","","0","","G","","",""
"F81021001","ALTHORNE COTTAGES SURGERY","Y55","Q79","2 ALTHORN COTTAGES","THE STREET","","LITTLE CLACTON","ESSEX","CO16 9LG","20040401","","","","F81021","20040401","","","","","","0","","G","","",""
"F81022001","BENTALLS COMPLEX SURGERY","Y55","Q79","PRINCES ROAD","HEYBRIDGE","","MALDON","ESSEX","CM9 5DF","20040401","","","","F81022","20040401","","","","","","0","","G","","",""
"F81029001","DR B CORNFORTH & PARTNERS","Y55","Q79","GREAT BERY CENTRE","NIGHTINGALES","LANGDON HILLS","BASILDON","ESSEX","SS16 6SA","20040401","","","","F81029","20050401","","01268 418200","","","","0","","G","","",""
"F81030001","KELVEDON ROAD SURGERY","Y55","Q79","59 KELVEDON ROAD","WICKHAM BISHOPS","","WITHAM","ESSEX","CM8 3NA","20040401","","","","F81030","20050401","","","","","","0","","G","","",""
"F81030002","OWLS HILL SURGERY","Y55","Q79","OWLS HILL","TERLING","","CHELMSFORD","ESSEX","CM3 2PW","20040401","","","","F81030","20050401","","","","","","0","","G","","",""
"F81031001","DR M ASLAM","Y55","Q79","THE FREMNELS","PATTISWICK SQUARE","","BASILDON","ESSEX","SS14 2RJ","20040401","","","","F81031","20050401","","01268 520552","","","","0","","G","","",""
"F81034001","THE CLINIC","Y55","Q79","RICLKING GREEN","RICKLING","","SAFFRON WALDEN","ESSEX","CB11 3YG","20040401","","","","F81034","20040401","","","","","","0","","G","","",""
"F81036001","DR O A AGBAJE & PARTNERS","Y55","Q79","THE SURGERY","2 FRANKLINS WAY","","WICKFORD","ESSEX","SS11 8AT","20040401","","","","F81036","20040401","","01268 733020","","","","0","","G","","",""
"F81042001","WIMPOLE ROAD SURGERY","Y55","Q79","52 WIMPOLE ROAD","","","COLCHESTER","ESSEX","CO1 2DL","20150401","","","","F81042","20150401","","","","","","0","","G","","",""
"F81042002","SHRUB END SURGERY","Y55","Q79","122 SHRUB END ROAD","","","COLCHESTER","ESSEX","CO3 4RY","20150401","","","","F81042","20150401","","","","","","0","","G","","",""
"F81043001","THRIFTS MEAD SURGERY","Y55","Q79","THRIFTS MEAD","","","THEYDON BOIS","ESSEX","CM16 7NE","20040401","","","","F81043","20040401","","01922 812450","","","","0","","G","","",""
"F81043002","WHEELERS FARM GARDEN SURGERY","Y55","Q79","67 WHEELERS FARM GARDENS","","","NORTH WEALD","ESSEX","CM16 6HW","20040401","","","","F81043","20040401","","01992 524383","","","","0","","G","","",""
"F81043003","THE LIMES MEDICAL CENTRE","Y55","Q79","SEWARDSTONE ROAD","","","WALTHAM ABBEY","ESSEX","EN9 1NP","20130401","","","","F81043","20130401","","01992 714088","","","","0","","G","","",""
"F81044002","DEDHAM HEALTH CENTRE","Y55","Q79","ROMAN PLACE","MANNINGTREE ROAD","DEDHAM","COLCHESTER","ESSEX","CO7 6DU","20090225","","","","F81044","20090225","","","","","","0","","G","","",""
"F81052001","CHURCH SQUARE SURGERY","Y55","Q79","CHURCH SQUARE","SPRING ROAD","","ST OSYTH","ESSEX","CO16 8NU","20040401","","","","F81052","20050401","","","","","","0","","G","","",""
"F81067002","AMBROSE AVE GROUP PRACTICE BRANCH SURGERY","Y55","Q79","TOLLGATE HEALTH CENTRE","145 LONDON ROAD","STANWAY","COLCHESTER","ESSEX","CO3 8NZ","20051001","","","","F81067","20051001","","","","","","0","","G","","",""
"F81069001","BIRCH SURGERY","Y55","Q79","MILL ROAD","","BIRCH","COLCHESTER","ESSEX","CO2 0NL","20040401","20160531","","","F81069","20040401","20160531","","","","","0","","G","","",""
"F81069003","LONDON ROAD SURGERY","Y55","Q79","101 LONDON ROAD","","MARKS TEY","COLCHESTER","ESSEX","CO6 1EB","20040401","20160531","","","F81069","20050401","20160531","","","","","0","","G","","",""
"F81069004","MALTING GREEN SURGERY","Y55","Q79","64 MALTING GREEN ROAD","LAYER-DE-LA-HAYE","","COLCHESTER","ESSEX","CO2 0JJ","20151001","","","","F81069","20151001","","","","","","0","","G","","",""
"F81071001","WOOD STREET SURGERY","Y55","Q79","158 WOOD STREET","","","CHELMSFORD","ESSEX","CM2 8BN","20040401","","","","F81071","20050401","","","","","","0","","G","","",""
"F81073001","DR V G W CROWHURST & PARTNER","Y55","Q79","19 CLUNY SQUARE","","","SOUTHEND","ESSEX","SS2 4AF","20040401","","","","F81073","20050401","","01702 464033","","","","0","","G","","",""
"F81076001","CHURCH STREET SURGERY","Y55","Q79","13 CHURCH STREET","TOLLESHUNT D'ARCY","","MALDON","ESSEX","CM9 8TS","20040401","","","","F81076","20050401","","","","","","0","","G","","",""
"F81076002","GOLDHANGER BRANCH SURGERY","Y55","Q79","VILLAGE HALL","HEAD STREET","GOLDHANGER","MALDON","ESSEX","CM9 8AY","20141001","","","","F81076","20141001","","01621 869204","","","","0","","G","","",""
"F81081001","DR D E PELTA & PARTNERS","Y55","Q79","508 SUTTON ROAD","","","SOUTHEND","ESSEX","SS2 5PN","20040401","","","","F81081","20050401","","01702 468301","","","","0","","G","","",""
"F81082001","JONES SR & PARTNERS","Y55","Q79","THE HELATH CENTRE","GIFFORDS CROSS ROAD","CORRINGHAM","STANFORD-LE-HOPE","ESSEX","SS17 7QQ","20040401","","","","F81082","20040401","","01375 672468","","","","0","","G","","",""
"F81092001","DR V SOORIAKUMARAN & PARTNER","Y55","Q79","38 LEIGH ROAD","","","LEIGH-ON-SEA","ESSEX","SS9 1LF","20040401","","","","F81092","20040401","","01702 715105","","","","0","","G","","",""
"F81094001","BEAR STREET SURGERY","Y55","Q79","93 BEAR STREET","","NAYLAND","COLCHESTER","ESSEX","CO6 4LA","20040401","","","","F81094","20050401","","01206 262202","","","","0","","G","","",""
"F81094002","ERLE HAVARD DRIVE SURGERY","Y55","Q79","1-3 ERLE HAVARD ROAD","","WEST BERGHOLT","COLCHESTER","ESSEX","CO6 3LH","20040401","","","","F81094","20050401","","01206 241137","","","","0","","G","","",""
"F81095001","CREFFIELD ROAD SURGERY","Y55","Q79","16 CREFFIELD ROAD","","","COLCHESTER","ESSEX","CO3 3JA","20040401","","","","F81095","20050401","","01206 517100","","","","0","","G","","",""
"F81096001","DR KAMDAR BRANCH SURGERY","Y55","Q79","THE ESTATES OFFICE","MEPPLE AVENUE","","CANVEY ISLAND","ESSEX","SS8 9PN","20051001","","","","F81096","20051001","","","","","","0","","G","","",""
"F81099001","GOLDRING HOUSE SURGERY","Y55","Q79","ROWAN DRIVE","","","HAYBRIDGE","ESSEX","CM9 4BW","20040401","","","","F81099","20050401","","","","","","0","","G","","",""
"F81100001","MOUNTBATTEN HOUSE SURGERY","Y55","Q79","1 MONTGOMERY CLOSE","SPRINGFIELD","","CHELMSFORD","ESSEX","CM1 6FF","20150401","","","","F81100","20150401","","","","","","0","","G","","",""
"F81105001","GT NOTLEY GARDEN VILLAGE SURGERY","Y55","Q79","THE SURGERY","NOTLEY GREEN","GREAT NOTLEY","BRAINTREE","ESSEX","CM77 7US","20040401","","","","F81105","20050401","","","","","","0","","G","","",""
"F81111001","OLD SCHOOL SURGERY","Y55","Q79","OLD SCHOOL","HIGH STREET","HENHAM","BISHOPS STORTFORD","HERTFORDSHIRE","CM22 6AR","20040401","","","","F81111","20050401","","","","","","0","","G","","",""
"F81112001","HIGHLANDS SURGERY (1446 BRANCH)","Y55","Q79","1446 LONDON ROAD","","","LEIGH-ON-SEA","ESSEX","SS9 2UT","20140401","","","","F81112","20140401","","","","","","0","","G","","",""
"F81116001","COACH ROAD SURGERY","Y55","Q79","1 COACH ROAD","ALRESFORD","","COLCHESTER","ESSEX","CO7 8EA","20141001","","","","F81116","20141001","","","","","","0","","G","","",""
"F81118001","THE FELSTED SURGERY","Y55","Q79","BRAINTREE ROAD","","","FELSTED","ESSEX","CM6 3DL","20040401","","","","F81118","20050401","","","","","","0","","G","","",""
"F81118002","TAKELY PARK HOMES SURGERY","Y55","Q79","TAKELY PARK HOMES","TAKELY PARK","TAKELY","BISHOPS STORTFORD","HERTFORDSHIRE","CM22 6TD","20040401","","","","F81118","20040401","","","","","","0","","G","","",""
"F81125001","DR G P KITTLE & PARTNERS","Y55","Q79","55 SOUTHEND ROAD","","","HOCKLEY","ESSEX","SS5 4PZ","20040401","","","","F81125","20040401","","01702 202514","","","","0","","G","","",""
"F81127001","SUNRISE AVENUE SURGERY","Y55","Q79","143 SUNRISE AVE.","","","CHELMSFORD","ESSEX","CM1 4JW","20040401","","","","F81127","20040401","","","","","","0","","G","","",""
"F81128001","DR S H H ZAIDI & PARTNER","Y55","Q79","335 EASTWOOD ROAD NORTH","","","LEIGH-ON-SEA","ESSEX","SS9 4LT","20040401","","","","F81128","20040401","","01702 529111","","","","0","","G","","",""
"F81128002","DR S H H ZAIDI & PARTNER","Y55","Q79","348 RAYLEIGH ROAD","","","LEIGH-ON-SEA","ESSEX","SS9 5PU","20040401","","","","F81128","20040401","","01702 525289","","","","0","","G","","",""
"F81131001","VILLAGE SCHOOL SURGERY","Y55","Q79","OWLS HILL","TERLING","","CHELMSFORD","ESSEX","CM3 2PS","20040401","","","","F81131","20040401","","","","","","0","","G","","",""
"F81134001","DR S D GARNER & PARTNERS","Y55","Q79","129 STATION ROAD","WEST HORNDON","","BRENTWOOD","ESSEX","CM13 3NB","20040401","","","","F81134","20040401","","01277 811770","","","","0","","G","","",""
"F81134002","DR S D GARNER & PARTNERS","Y55","Q79","BULPHAN VILAGE HALL","CHURCH ROAD","BULPHAN","UPMINSTER","ESSEX","RM14 3RU","20040401","","","","F81134","20040401","","","","","","0","","G","","",""
"F81136001","TRAPS HILL SURGERY","Y55","Q79","25 TRAPS HILL","","","LOUGHTON","ESSEX","IG10 1SZ","20150401","","","","F81136","20150401","","","","","","0","","G","","",""
"F81137001","DR M COLBURN & PARTNERS","Y55","Q79","1 KING EDWARDS DRIVE","","","GRAYS","ESSEX","RM16 2GG","20040401","","","","F81137","20040401","","01375 374458","","","","0","","G","","",""
"F81138001","BRIDGE STREET SURGERY","Y55","Q79","4 BRIDGE STREET","","","GT. YELDHAM","ESSEX","CO9 4HU","20040401","","","","F81138","20040401","","01787 237212","","","","0","","G","","",""
"F81141001","UNIVERSITY HEALTH CENTRE","Y55","Q79","WIVENHOE PARK","","","COLCHESTER","ESSEX","CO4 3SQ","20040401","","","","F81141","20040401","","01206 794484","","","","0","","G","","",""
"F81147001","DR A BAQAI & PARTNERS","Y55","Q79","38 ACACIA DRIVE","THORPE BAY","","SOUTHEND","ESSEX","SS1 3JX","20040401","","","","F81147","20040401","","01702 588046","","","","0","","G","","",""
"F81149002","SYDNEY HOUSE SURGERY","Y55","Q79","STRUTT CLOSE","HATFIELD PEVEREL","","CHELMSFORD","ESSEX","CM3 2HB","20051001","","","","F81149","20051001","","","","","","0","","G","","",""
"F81152001","DR R ROBERTS","Y55","Q79","11 STATION ROAD","","","LOUGHTON","ESSEX","IG10 4NZ","20051001","","","","F81152","20051001","","","","","","0","","G","","",""
"F81155001","DR A BANSAL & PARTNER","Y55","Q79","58 HEATH ROAD","CHADWELL ST MARY","","GRAYS","ESSEX","RM16 4UT","20040401","","","","F81155","20040401","","01375 842875","","","","0","","G","","",""
"F81170001","ANSON CLOSE SURGERY","Y55","Q79","3 ANSON CLOSE","","","SOUTH WOODHAM FERRERS","ESSEX","CM3 5YJ","20040401","","","","F81170","20040401","","01245 328040","","","","0","","G","","",""
"F81183001","MAYLANDSEA MEDICAL CENTRE","Y55","Q79","IMPERIAL AVENUE","MAYLAND","","CHELMSFORD","ESSEX","CM3 6AP","20150401","","","","F81183","20150401","","","","","","0","","G","","",""
"F81186001","DR K K ABRAHAM","Y55","Q79","LONG RIDING SURGERY","LONG RIDING","BARSTABLE","BASILDON","ESSEX","SS14 1QY","20040401","","","","F81186","20040401","","01268 285285","","","","0","","G","","",""
"F81205001","THE LONG ROAD SURGERY","Y55","Q79","409 LONG ROAD","","","CANVEY ISLAND","ESSEX","SS8 0JH","20141001","","","","F81205","20141001","","","","","","0","","G","","",""
"F81212001","CLACTON ROAD SURGERY","Y55","Q79","103 CLACTON ROAD","","","ST OSYTH","ESSEX","CO16 8PA","20040401","","","","F81212","20040401","","","","","","0","","G","","",""
"F81213001","HARVEY CENTRE","Y55","Q79","HARVEY CENTRE","THE STREET","","WEELEY","ESSEX","CO16 9JD","20040401","","","","F81213","20040401","","","","","","0","","G","","",""
"F81213002","FRINTON ROAD SURGERY","Y55","Q79","88 FRINTON ROAD","KIRBY CROSS","","FRINTON-ON-SEA","ESSEX","CO13 0HJ","20141001","","","","F81213","20141001","","","","","","0","","G","","",""
"F81219001","DR A K ABEYEWARDENE & PARTNER","Y55","Q79","19 WHARF ROAD","","","STANFORD-LE-HOPE","ESSEX","SS17 0BZ","20040401","","","","F81219","20040401","","01375 676671","","","","0","","G","","",""
"F81221001","THE WHITE HOUSE","Y55","Q79","THE WHITE HOUSE","79 RECTORY ROAD","","LITTLE OAKLEY","ESSEX","CO12 5LD","20040401","","","","F81221","20040401","","","","","","0","","G","","",""
"F81221002","BESSBROOK","Y55","Q79","BESSBROOK","HARWICH ROAD","","GT OAKLEY","ESSEX","CO12 5JR","20040401","","","","F81221","20040401","","","","","","0","","G","","",""
"F81606001","SHANDELLE","Y55","Q79","SHANDELLE","HARE GREEN","","GREAT BROMLEY","ESSEX","CO7 7UA","20040401","","","","F81606","20040401","","","","","","0","","G","","",""
"F81622001","DR A A KHAN","Y55","Q79","1 WATKINS WAY","SHOEBURYNESS","","SOUTHEND","ESSEX","SS3 9HX","20040401","","","","F81622","20040401","","01702 297878","","","","0","","G","","",""
"F81623001","DR S S SIDANA","Y55","Q79","600 LONDON ROAD","WEST THURROCK","","GRAYS","ESSEX","RM20 3HL","20040401","","","","F81623","20040401","","01708 865444","","","","0","","G","","",""
"F81636001","PRIORY HOUSE","Y55","Q79","PRIORY HOUSE","37-39 ST BOTOLPHS STREET","","CLOCHESTER","ESSEX","CO2 7EA","20040401","","","","F81636","20040401","","","","","","0","","G","","",""
"F81640001","DR J J MAMPILLY","Y55","Q79","PRESIDENTS COURT","HOOVER DRIVE","","BASILDON","ESSEX","SS15 6LF","20040401","","","","F81640","20040401","","01268 543366","","","","0","","G","","",""
"F81645001","DR P C PATEL & PARTNER","Y55","Q79","79 POUND LANE","BOWERS GIFFORD","","BASILDON","ESSEX","SS13 2HN","20040401","","","","F81645","20040401","","01268 727646","","","","0","","G","","",""
"F81652001","DR M K RAMACHANDRAN","Y55","Q79","APPLEDORE CENTRE","8 CORONATION AVENUE","EAST TILBURY","GRAYS","ESSEX","RM18 8SJ","20040401","","","","F81652","20040401","","01375 858657","","","","0","","G","","",""
"F81669001","DR K R DEY","Y55","Q79","THE MARDYKE SURGERY","77 WATER LANE","","PURFLEET","ESSEX","RM19 1GT","20040401","","","","F81669","20040401","","01708 861207","","","","0","","G","","",""
"F81672001","THE SURGERY","Y55","Q79","CHAPEL LANE","EMLSTEAD MARKET","","COLCHESTER","ESSEX","CO7 7AG","20040401","","","","F81672","20040401","","01206 823940","","","","0","","G","","",""
"F81675001","HAWKWELL PARK DRIVE - BRANCH SURGERY","Y55","Q79","2 HAWKWELL PARK DRIVE","","","HOCKLEY","ESSEX","SS5 4HB","20051001","","","","F81675","20051001","","","","","","0","","G","","",""
"F81681001","NAYLAND DRIVE SURGERY","Y55","Q79","2 NAYLAND DRIVE","","","CLACTON-ON-SEA","ESSEX","CO16 8TJ","20040401","","","","F81681","20040401","","","","","","0","","G","","",""
"F81688001","DR K J K DHILLLON","Y55","Q79","93 HIGH STREET","SHOEBURYNESS","","SOUTHEND","ESSEX","SS3 9AR","20040401","","","","F81688","20040401","","01702 298808","","","","0","","G","","",""
"F81690001","DR B SINGH","Y55","Q79","THE DOME CLINIC","DOME CARAVAN PARK,LOWER ROAD","HULLBRIDGE","HOCKLEY","ESSEX","SS5 5LU","20040401","","","","F81690","20040401","","01702 232157","","","","0","","G","","",""
"F81690002","DR B SINGH","Y55","Q79","1 VILLAGE GREEN","CANEWDON","","ROCHFORD","ESSEX","SS4 3QF","20040401","","","","F81690","20040401","","01702 258777","","","","0","","G","","",""
"F81691001","DR R S KHAN","Y55","Q79","THE HEALTH CENTRE","GIFFORDS CROSS ROAD","CORRINGHAM","STANFORD-LE-HOPE","ESSEX","SS17 7QQ","20040401","","","","F81691","20040401","","01375 670070","","","","0","","G","","",""
"F81732001","SWAN LANE SURGERY","Y55","Q79","66 SWAN LANE","","","WICKFORD","ESSEX","SS11 7DD","20150401","","","","F81732","20150401","","","","","","0","","G","","",""
"F82002001","DR SI & SS HAIDER","Y56","Q71","2 DORKINS WAY","CRANHAM","","UPMINSTER","ESSEX","RM14 1XX","20040401","","","","F82002","20040401","","01708 225216","","","","0","","H","","",""
"F82003001","DR M FATEH","Y56","Q71","RAINHAM MEDICAL CENTRE","39 FREDERICK ROAD","","RAINHAM","ESSEX","RM13 8NJ","20040401","","","","F82003","20040401","","01708 552738","","","","0","","H","","",""
"F82004001","DR IA MOGHAL","Y56","Q71","188 RIPPLE ROAD","","","BARKING","ESSEX","IG11 7PR","20040401","","","","F82004","20040401","","02085940212","","","","0","","H","","",""
"F82006001","DR C DAHS","Y56","Q71","1 LITTLE GAYNES LANE","","","UPMINSTER","ESSEX","RM14 2JP","20040401","","","","F82006","20040401","","01708 228881","","","","0","","H","","",""
"F82007001","DR HF MCDONALD & PTNRS","Y56","Q71","ARDLEIGH GREEN SURGERY","106 ARDLEIGH GREEN ROAD","","HORNCHURCH","ESSEX","RM11 2LP","20040401","","","","F82007","20040401","","01708 476455","","","","0","","H","","",""
"F82014001","DR NA KUCHHAI & DR B SAHEECHA","Y56","Q71","1 HEATON AVENUE","STRAIGHT ROAD","","ROMFORD","ESSEX","RM3 7HR","20040401","","","","F82014","20040401","","01708 343300","","","","0","","H","","",""
"F82017002","DR TC MOHAN","Y56","Q71","MAPLESTEAD ROAD (URSWICK BRANCH)","35 MAPLESTEAD ROAD","","DAGENHAM","ESSEX","RM9 4XH","20111001","","","","F82017","20111001","","","","","","0","","H","","",""
"F82018001","DR AS CHOPRA & PTNRS","Y56","Q71","ORCHARDS HEALTH & FAMILY CENTRE","GASCOIGNE ROAD","","BARKING","ESSEX","IG11 7RS","20040401","","","","F82018","20040401","","02085941311","","","","0","","H","","",""
"F82038001","VALENCE MEDICAL CENTRE - BRANCH SITE","Y56","Q71","1 GROSVENOR ROAD","","","DAGENHAM","ESSEX","RM8 1NR","20140401","","","","F82038","20140401","","","","","","0","","H","","",""
"F82042001","DRS K & A JOHN","Y56","Q71","THAMES VIEW HEALTH CENTRE","BASTABLE AVENUE","","BARKING","ESSEX","IG11 0LG","20040401","","","","F82042","20040401","","02085941061","","","","0","","H","","",""
"F82607001","RAINHAM HEALTH CENTRE","Y56","Q71","UPMINSTER ROAD SOUTH","","","RAINHAM","ESSEX","RM13 9AB","20131001","20160831","","","F82607","20131001","20160831","","","","","0","","H","","",""
"F82612001","DR VH KATECK","Y56","Q71","THE GREEN HOUSE","37 CAVENDISH GARDENS","","BARKING","ESSEX","IG11 9DU","20040401","","","","F82612","20040401","","02085944700","","","","0","","H","","",""
"F82625001","DR MF HAQ","Y56","Q71","VICARAGE FIELD HEALTH CENTRE","VICARAGE DRIVE","","BARKING","ESSEX","IG11 7NR","20040401","","","","F82625","20040401","","08444778661","","","","0","","H","","",""
"F82646001","DR S UBEROY & PTNRS","Y56","Q71","203 RAINHAM ROAD","","","RAINHAM","ESSEX","RM13 7SB","20040401","","","","F82646","20040401","","01708 520893","","","","0","","H","","",""
"F82649001","DR R ADUR","Y56","Q71","200A UPMINSTER ROAD STH","","","RAINHAM","ESSEX","RM13 9BH","20040401","20160831","","","F82649","20040401","20160831","01708 552896","","","","0","","H","","",""
"F82666001","DR MM RAHMAN","Y56","Q71","87 STANLEY ROAD","","","HORNCHURCH","ESSEX","RM12 4JP","20040401","","","","F82666","20040401","","01708 442062","","","","0","","H","","",""
"F84038001","THE SURGERY: DR CHOUDHARY, (BEECHWOOD ROAD - MAIN)","Y56","Q71","14 RUSHTON STREET","","","LONDON","GREATER LONDON","N1 5DR","20040401","20160430","","","F84038","20040401","20160430","02072531764","","","","0","","H","","",""
"F84039001","WHITECHAPEL HEALTH CENTRE BRANCH","Y56","Q71","PORTSOKEN HEALTH CENTRE","14-16 LITTLE SOMERSET STREET","TOWER HAMLETS","LONDON","GREATER LONDON","E1 8AH","20060101","","","","F84039","20061001","","","","","","0","","H","","",""
